file	line	receiver	name	signature
char.go	7553	(c *Char)	baseHeightTop	func (c *Char) baseHeightTop()
char.go	7566	(c *Char)	baseHeightBottom	func (c *Char) baseHeightBottom()
char.go	7579	(c *Char)	baseDepthTop	func (c *Char) baseDepthTop()
char.go	7583	(c *Char)	baseDepthBottom	func (c *Char) baseDepthBottom()
char.go	7587	(c *Char)	setWidth	func (c *Char) setWidth(fw, bw float32)
char.go	7597	(c *Char)	setHeight	func (c *Char) setHeight(th, bh float32)
char.go	7607	(c *Char)	setDepth	func (c *Char) setDepth(td, bd float32)
char.go	7616	(c *Char)	setWidthEdge	func (c *Char) setWidthEdge(fe, be float32)
char.go	7622	(c *Char)	setDepthEdge	func (c *Char) setDepthEdge(tde, bde float32)
char.go	7628	(c *Char)	updateClsnScale	func (c *Char) updateClsnScale()
char.go	7655	(c *Char)	updateSizeBox	func (c *Char) updateSizeBox()
char.go	7675	(c *Char)	sizeBoxToClsn	func (c *Char) sizeBoxToClsn()
char.go	7680	(c *Char)	gethitAnimtype	func (c *Char) gethitAnimtype()
char.go	7694	(c *Char)	isTargetBound	func (c *Char) isTargetBound()
char.go	7698	(c *Char)	initConstants	func (c *Char) initConstants()
char.go	7804	(c *Char)	initCnsVar	func (c *Char) initCnsVar()
char.go	7811	(c *Char)	varGet	func (c *Char) varGet(i int32)
char.go	7826	(c *Char)	fvarGet	func (c *Char) fvarGet(i int32)
char.go	7839	(c *Char)	sysVarGet	func (c *Char) sysVarGet(i int32)
char.go	7852	(c *Char)	sysFvarGet	func (c *Char) sysFvarGet(i int32)
char.go	7865	(c *Char)	cnsVarSet	func (c *Char) cnsVarSet(i int32, value BytecodeValue, scType int32, varType int32)
char.go	7905	(c *Char)	varSet	func (c *Char) varSet(i, v int32)
char.go	7915	(c *Char)	fvarSet	func (c *Char) fvarSet(i int32, v float32)
char.go	7925	(c *Char)	sysVarSet	func (c *Char) sysVarSet(i, v int32)
char.go	7935	(c *Char)	sysFvarSet	func (c *Char) sysFvarSet(i int32, v float32)
char.go	7945	(c *Char)	varAdd	func (c *Char) varAdd(i, v int32)
char.go	7959	(c *Char)	fvarAdd	func (c *Char) fvarAdd(i int32, v float32)
char.go	7973	(c *Char)	sysVarAdd	func (c *Char) sysVarAdd(i, v int32)
char.go	7987	(c *Char)	sysFvarAdd	func (c *Char) sysFvarAdd(i int32, v float32)
char.go	8042	(c *Char)	varRangeSet	func (c *Char) varRangeSet(first, last, val int32)
char.go	8046	(c *Char)	fvarRangeSet	func (c *Char) fvarRangeSet(first, last int32, val float32)
char.go	8050	(c *Char)	sysVarRangeSet	func (c *Char) sysVarRangeSet(first, last, val int32)
char.go	8054	(c *Char)	sysFvarRangeSet	func (c *Char) sysFvarRangeSet(first, last int32, val float32)
char.go	8058	(c *Char)	setFacing	func (c *Char) setFacing(f float32)
char.go	8068	(c *Char)	getMultipleStageBg	func (c *Char) getMultipleStageBg(id int32, idx int, log bool)
char.go	8102	(c *Char)	getSingleStageBg	func (c *Char) getSingleStageBg(id int32, idx int, log bool)
char.go	8120	(c *Char)	numStageBG	func (c *Char) numStageBG(id BytecodeValue)
char.go	8133	(c *Char)	getTarget	func (c *Char) getTarget(id int32, idx int)
char.go	8161	(c *Char)	targetFacing	func (c *Char) targetFacing(tar []int32, f int32)
char.go	8176	(c *Char)	targetBind	func (c *Char) targetBind(tar []int32, time int32, x, y, z float32)
char.go	8190	(c *Char)	bindToTarget	func (c *Char) bindToTarget(tar []int32, time int32, x, y, z float32, hmf HMF)
char.go	8218	(c *Char)	targetLifeAdd	func (c *Char) targetLifeAdd(tar []int32, add int32, kill, absolute, dizzy, redlife bool)
char.go	8250	(c *Char)	targetPowerAdd	func (c *Char) targetPowerAdd(tar []int32, power int32)
char.go	8261	(c *Char)	targetDizzyPointsAdd	func (c *Char) targetDizzyPointsAdd(tar []int32, add int32, absolute bool)
char.go	8272	(c *Char)	targetGuardPointsAdd	func (c *Char) targetGuardPointsAdd(tar []int32, add int32, absolute bool)
char.go	8283	(c *Char)	targetRedLifeAdd	func (c *Char) targetRedLifeAdd(tar []int32, add int32, absolute bool)
char.go	8294	(c *Char)	targetScoreAdd	func (c *Char) targetScoreAdd(tar []int32, s float32)
char.go	8305	(c *Char)	targetState	func (c *Char) targetState(tar []int32, state int32)
char.go	8320	(c *Char)	targetVelSetX	func (c *Char) targetVelSetX(tar []int32, x float32)
char.go	8329	(c *Char)	targetVelSetY	func (c *Char) targetVelSetY(tar []int32, y float32)
char.go	8338	(c *Char)	targetVelSetZ	func (c *Char) targetVelSetZ(tar []int32, z float32)
char.go	8347	(c *Char)	targetVelAddX	func (c *Char) targetVelAddX(tar []int32, x float32)
char.go	8356	(c *Char)	targetVelAddY	func (c *Char) targetVelAddY(tar []int32, y float32)
char.go	8365	(c *Char)	targetVelAddZ	func (c *Char) targetVelAddZ(tar []int32, z float32)
char.go	8374	(c *Char)	targetDrop	func (c *Char) targetDrop(excludeid int32, excludechar int32, keepone bool)
char.go	8433	(c *Char)	computeDamage	func (c *Char) computeDamage(damage float64, kill, absolute bool, atkmul float32, attacker *Char, bounds bool)
char.go	8464	(c *Char)	lifeAdd	func (c *Char) lifeAdd(add float64, kill, absolute bool)
char.go	8504	(c *Char)	lifeSet	func (c *Char) lifeSet(life int32)
char.go	8562	(c *Char)	setPower	func (c *Char) setPower(pow int32)
char.go	8575	(c *Char)	powerAdd	func (c *Char) powerAdd(add int32)
char.go	8585	(c *Char)	powerSet	func (c *Char) powerSet(pow int32)
char.go	8589	(c *Char)	dizzyPointsAdd	func (c *Char) dizzyPointsAdd(add float64, absolute bool)
char.go	8601	(c *Char)	dizzyPointsSet	func (c *Char) dizzyPointsSet(set int32)
char.go	8607	(c *Char)	guardPointsAdd	func (c *Char) guardPointsAdd(add float64, absolute bool)
char.go	8619	(c *Char)	guardPointsSet	func (c *Char) guardPointsSet(set int32)
char.go	8625	(c *Char)	redLifeAdd	func (c *Char) redLifeAdd(add float64, absolute bool)
char.go	8637	(c *Char)	redLifeSet	func (c *Char) redLifeSet(set int32)
char.go	8654	(c *Char)	score	func (c *Char) score()
char.go	8661	(c *Char)	scoreAdd	func (c *Char) scoreAdd(val float32)
char.go	8668	(c *Char)	scoreTotal	func (c *Char) scoreTotal()
char.go	8682	(c *Char)	consecutiveWins	func (c *Char) consecutiveWins()
char.go	8689	(c *Char)	dizzyEnabled	func (c *Char) dizzyEnabled()
char.go	8707	(c *Char)	guardBreakEnabled	func (c *Char) guardBreakEnabled()
char.go	8725	(c *Char)	redLifeEnabled	func (c *Char) redLifeEnabled()
char.go	8743	(c *Char)	distX	func (c *Char) distX(opp *Char, oc *Char)
char.go	8766	(c *Char)	distY	func (c *Char) distY(opp *Char, oc *Char)
char.go	8780	(c *Char)	distZ	func (c *Char) distZ(opp *Char, oc *Char)
char.go	8787	(c *Char)	bodyDistX	func (c *Char) bodyDistX(opp *Char, oc *Char)
char.go	8818	(c *Char)	bodyDistY	func (c *Char) bodyDistY(opp *Char, oc *Char)
char.go	8840	(c *Char)	bodyDistZ	func (c *Char) bodyDistZ(opp *Char, oc *Char)
char.go	8855	(c *Char)	rdDistX	func (c *Char) rdDistX(rd *Char, oc *Char)
char.go	8869	(c *Char)	rdDistY	func (c *Char) rdDistY(rd *Char, oc *Char)
char.go	8883	(c *Char)	rdDistZ	func (c *Char) rdDistZ(rd *Char, oc *Char)
char.go	8891	(c *Char)	p2BodyDistX	func (c *Char) p2BodyDistX(oc *Char)
char.go	8903	(c *Char)	p2BodyDistY	func (c *Char) p2BodyDistY(oc *Char)
char.go	8913	(c *Char)	p2BodyDistZ	func (c *Char) p2BodyDistZ(oc *Char)
char.go	8921	(c *Char)	setPauseTime	func (c *Char) setPauseTime(pausetime, movetime int32)
char.go	8939	(c *Char)	setSuperPauseTime	func (c *Char) setSuperPauseTime(pausetime, movetime int32, unhittable bool, p2defmul float32)
char.go	8983	(c *Char)	propagateIgnoreDarkenTime	func (c *Char) propagateIgnoreDarkenTime()
char.go	9021	(c *Char)	getPalfx	func (c *Char) getPalfx()
char.go	9039	(c *Char)	getPalMap	func (c *Char) getPalMap()
char.go	9043	(c *Char)	pause	func (c *Char) pause()
char.go	9047	(c *Char)	hitPause	func (c *Char) hitPause()
char.go	9051	(c *Char)	angleSet	func (c *Char) angleSet(a float32)
char.go	9055	(c *Char)	XangleSet	func (c *Char) XangleSet(xa float32)
char.go	9059	(c *Char)	YangleSet	func (c *Char) YangleSet(ya float32)
char.go	9063	(c *Char)	inputWait	func (c *Char) inputWait()
char.go	9080	(c *Char)	makeDust	func (c *Char) makeDust(x, y, z float32, spacing int)
char.go	9109	(c *Char)	hitFallDamage	func (c *Char) hitFallDamage()
char.go	9116	(c *Char)	hitFallVel	func (c *Char) hitFallVel()
char.go	9128	(c *Char)	hitFallSet	func (c *Char) hitFallSet(f int32, xv, yv, zv float32)
char.go	9143	(c *Char)	remapPal	func (c *Char) remapPal(pfx *PalFX, src [2]int32, dst [2]int32)
char.go	9229	(c *Char)	forceRemapPal	func (c *Char) forceRemapPal(pfx *PalFX, dst [2]int32)
char.go	9266	(c *Char)	getDrawPal	func (c *Char) getDrawPal(palIndex int)
char.go	9275	(c *Char)	drawPal	func (c *Char) drawPal()
char.go	9286	(c *Char)	remapSprite	func (c *Char) remapSprite(src [2]int32, dst [2]int32)
char.go	9296	(c *Char)	remapSpritePreset	func (c *Char) remapSpritePreset(preset string)
char.go	9309	(c *Char)	mapSet	func (c *Char) mapSet(s string, Value float32, scType int32)
char.go	9368	(c *Char)	mapReset	func (c *Char) mapReset(exclude []string)
char.go	9427	(c *Char)	appendDialogue	func (c *Char) appendDialogue(s string, reset bool)
char.go	9434	(c *Char)	appendToClipboard	func (c *Char) appendToClipboard(pn, sn int, a ...interface{})
char.go	9450	(c *Char)	inGuardState	func (c *Char) inGuardState()
char.go	9455	(c *Char)	gravity	func (c *Char) gravity()
char.go	9459	(c *Char)	getStandFriction	func (c *Char) getStandFriction()
char.go	9466	(c *Char)	getCrouchFriction	func (c *Char) getCrouchFriction()
char.go	9474	(c *Char)	checkCornerPush	func (c *Char) checkCornerPush()
char.go	9549	(c *Char)	posUpdate	func (c *Char) posUpdate()
char.go	9625	(c *Char)	addTarget	func (c *Char) addTarget(id int32)
char.go	9631	(c *Char)	hasTarget	func (c *Char) hasTarget(id int32)
char.go	9640	(c *Char)	hasTargetOfHitdef	func (c *Char) hasTargetOfHitdef(id int32)
char.go	9649	(c *Char)	targetAddSctrl	func (c *Char) targetAddSctrl(id int32)
char.go	9665	(c *Char)	setBindTime	func (c *Char) setBindTime(time int32)
char.go	9673	(c *Char)	setBindToId	func (c *Char) setBindToId(to *Char, isTargetBind bool)
char.go	9691	(c *Char)	bind	func (c *Char) bind()
char.go	9759	(c *Char)	trackableByCamera	func (c *Char) trackableByCamera()
char.go	9763	(c *Char)	xScreenBound	func (c *Char) xScreenBound()
char.go	9785	(c *Char)	zDepthBound	func (c *Char) zDepthBound()
char.go	9800	(c *Char)	xPlatformBound	func (c *Char) xPlatformBound(pxmin, pxmax float32)
char.go	9813	(c *Char)	gethitBindClear	func (c *Char) gethitBindClear()
char.go	9820	(c *Char)	dropTargets	func (c *Char) dropTargets()
char.go	9845	(c *Char)	removeTarget	func (c *Char) removeTarget(pid int32)
char.go	9855	(c *Char)	exitTarget	func (c *Char) exitTarget()
char.go	9873	(c *Char)	offsetX	func (c *Char) offsetX()
char.go	9877	(c *Char)	offsetY	func (c *Char) offsetY()
char.go	9882	(c *Char)	flattenClsnProxies	func (c *Char) flattenClsnProxies()
char.go	9917	(c *Char)	sizeToBox	func (c *Char) sizeToBox()
char.go	9934	(c *Char)	getAnySizeBox	func (c *Char) getAnySizeBox()
char.go	9943	(c *Char)	getClsn	func (c *Char) getClsn(group int32)
char.go	10025	(c *Char)	projClsnCheck	func (c *Char) projClsnCheck(p *Projectile, cbox, pbox int32)
char.go	10054	(c *Char)	projClsnCheckSingle	func (c *Char) projClsnCheckSingle(p *Projectile, cbox, pbox int32)
char.go	10118	(c *Char)	projClsnOverlapTrigger	func (c *Char) projClsnOverlapTrigger(index int, targetID, boxType int32)
char.go	10132	(c *Char)	clsnCheck	func (c *Char) clsnCheck(getter *Char, charbox, getterbox int32, reqcheck bool)
char.go	10172	(c *Char)	clsnCheckSingle	func (c *Char) clsnCheckSingle(getter *Char, charbox, getterbox int32, reqcheck bool)
char.go	10237	(c *Char)	hitByAttrTrigger	func (c *Char) hitByAttrTrigger(attr int32)
char.go	10251	(c *Char)	checkHitBySlot	func (c *Char) checkHitBySlot(hb HitBy, getterno int, getterid, ghdattr, attrsca int32)
char.go	10279	(c *Char)	checkHitByAllSlots	func (c *Char) checkHitByAllSlots(getterno int, getterid, ghdattr, attrsca int32)
char.go	10314	(c *Char)	attrCheck	func (c *Char) attrCheck(getter *Char, ghd *HitDef, gstyp StateType)
char.go	10421	(c *Char)	hittableByChar	func (c *Char) hittableByChar(getter *Char, ghd *HitDef, gst StateType, proj bool)
char.go	10507	(c *Char)	hitResultCheck	func (c *Char) hitResultCheck(getter *Char, proj *Projectile)
char.go	11417	(c *Char)	actionPrepare	func (c *Char) actionPrepare()
char.go	11611	(c *Char)	actionRun	func (c *Char) actionRun()
char.go	11872	(c *Char)	actionFinish	func (c *Char) actionFinish()
char.go	11927	(c *Char)	track	func (c *Char) track()
char.go	11984	(c *Char)	update	func (c *Char) update()
char.go	12114	(c *Char)	tick	func (c *Char) tick()
char.go	12311	(c *Char)	cueDebugDraw	func (c *Char) cueDebugDraw()
char.go	12508	(c *Char)	cueDraw	func (c *Char) cueDraw()
char.go	12780	(cl *CharList)	clear	func (cl *CharList) clear()
char.go	12800	(cl *CharList)	add	func (cl *CharList) add(c *Char)
char.go	12815	(cl *CharList)	delete	func (cl *CharList) delete(dc *Char)
char.go	12846	(cl *CharList)	replace	func (cl *CharList) replace(newChar *Char, pn, idx int)
char.go	12867	(cl *CharList)	commandUpdate	func (cl *CharList) commandUpdate()
char.go	12949	(cl *CharList)	updateRunOrder	func (cl *CharList) updateRunOrder()
char.go	13003	(cl *CharList)	action	func (cl *CharList) action()
char.go	13031	(cl *CharList)	xScreenBound	func (cl *CharList) xScreenBound()
char.go	13038	(cl *CharList)	update	func (cl *CharList) update()
char.go	13061	(cl *CharList)	hitDetectionPlayer	func (cl *CharList) hitDetectionPlayer(getter *Char)
char.go	13288	(cl *CharList)	hitDetectionProjectile	func (cl *CharList) hitDetectionProjectile(getter *Char)
char.go	13475	(cl *CharList)	pushDetection	func (cl *CharList) pushDetection(getter *Char)
char.go	13728	(cl *CharList)	collisionDetection	func (cl *CharList) collisionDetection()
char.go	13783	(cl *CharList)	tick	func (cl *CharList) tick()
char.go	13791	(cl *CharList)	cueDraw	func (cl *CharList) cueDraw()
char.go	13814	(cl *CharList)	enemyNear	func (cl *CharList) enemyNear(c *Char, n int32, p2list bool)
compiler.go	35		newCharCompiler	func newCharCompiler()
compiler.go	485	(c *CharCompiler)	tokenizer	func (c *CharCompiler) tokenizer(in *string)
compiler.go	490	(*CharCompiler)	tokenizerCS	func (*CharCompiler) tokenizerCS(in *string)
compiler.go	629	(*CharCompiler)	isOperator	func (*CharCompiler) isOperator(token string)
compiler.go	659	(c *CharCompiler)	operator	func (c *CharCompiler) operator(in *string)
compiler.go	676	(c *CharCompiler)	integer2	func (c *CharCompiler) integer2(in *string)
compiler.go	696	(c *CharCompiler)	number	func (c *CharCompiler) number(token string)
compiler.go	718	(c *CharCompiler)	attr	func (c *CharCompiler) attr(text string, hitdef bool)
compiler.go	809	(c *CharCompiler)	trgAttr	func (c *CharCompiler) trgAttr(in *string)
compiler.go	884	(c *CharCompiler)	checkOpeningParenthesis	func (c *CharCompiler) checkOpeningParenthesis(in *string)
compiler.go	893	(c *CharCompiler)	checkOpeningParenthesisCS	func (c *CharCompiler) checkOpeningParenthesisCS(in *string)
compiler.go	901	(c *CharCompiler)	checkClosingParenthesis	func (c *CharCompiler) checkClosingParenthesis()
compiler.go	909	(c *CharCompiler)	checkEquality	func (c *CharCompiler) checkEquality(in *string)
compiler.go	931	(c *CharCompiler)	intRange	func (c *CharCompiler) intRange(in *string)
compiler.go	1001	(c *CharCompiler)	compareValues	func (c *CharCompiler) compareValues(_range bool, in *string)
compiler.go	1209	(c *CharCompiler)	readOldProjectileID	func (c *CharCompiler) readOldProjectileID(in *string, trname string, baseLen int, out *BytecodeExp)
compiler.go	1254	(c *CharCompiler)	parseOldAnimElemStyle	func (c *CharCompiler) parseOldAnimElemStyle(in *string, name string)
compiler.go	5284	(c *CharCompiler)	contiguousOperator	func (c *CharCompiler) contiguousOperator(in *string)
compiler.go	5300	(c *CharCompiler)	expPostNot	func (c *CharCompiler) expPostNot(out *BytecodeExp, in *string)
compiler.go	5350	(c *CharCompiler)	expPow	func (c *CharCompiler) expPow(out *BytecodeExp, in *string)
compiler.go	5382	(c *CharCompiler)	expMldv	func (c *CharCompiler) expMldv(out *BytecodeExp, in *string)
compiler.go	5410	(c *CharCompiler)	expAdsb	func (c *CharCompiler) expAdsb(out *BytecodeExp, in *string)
compiler.go	5435	(c *CharCompiler)	expGrls	func (c *CharCompiler) expGrls(out *BytecodeExp, in *string)
compiler.go	5556	(c *CharCompiler)	expEqne	func (c *CharCompiler) expEqne(out *BytecodeExp, in *string)
compiler.go	5641	(c *CharCompiler)	expAnd	func (c *CharCompiler) expAnd(out *BytecodeExp, in *string)
compiler.go	5645	(c *CharCompiler)	expXor	func (c *CharCompiler) expXor(out *BytecodeExp, in *string)
compiler.go	5649	(c *CharCompiler)	expOr	func (c *CharCompiler) expOr(out *BytecodeExp, in *string)
compiler.go	5653	(c *CharCompiler)	expBoolAnd	func (c *CharCompiler) expBoolAnd(out *BytecodeExp, in *string)
compiler.go	5693	(c *CharCompiler)	expBoolXor	func (c *CharCompiler) expBoolXor(out *BytecodeExp, in *string)
compiler.go	5697	(c *CharCompiler)	expBoolOr	func (c *CharCompiler) expBoolOr(out *BytecodeExp, in *string)
compiler.go	5760	(c *CharCompiler)	argExpression	func (c *CharCompiler) argExpression(in *string, vt ValueType)
compiler.go	5779	(c *CharCompiler)	fullExpression	func (c *CharCompiler) fullExpression(in *string, vt ValueType)
compiler.go	5790		parseTriggerNumber	func parseTriggerNumber(name string)
compiler.go	5808	(c *CharCompiler)	parseSection	func (c *CharCompiler) parseSection(sctrl func(name, data string)
compiler.go	5991	(c *CharCompiler)	stateSec	func (c *CharCompiler) stateSec(is IniSection, f func()
compiler.go	6010	(c *CharCompiler)	stateParam	func (c *CharCompiler) stateParam(is IniSection, name string, mandatory bool, f func(string)
compiler.go	6024	(c *CharCompiler)	getDataPrefix	func (c *CharCompiler) getDataPrefix(data *string, ffxDefault bool)
compiler.go	6129	(c *CharCompiler)	paramAnimtype	func (c *CharCompiler) paramAnimtype(is IniSection, sc *StateControllerBase, paramName string, id byte)
compiler.go	6181	(c *CharCompiler)	paramHittype	func (c *CharCompiler) paramHittype(is IniSection, sc *StateControllerBase, paramName string, id byte)
compiler.go	6223	(c *CharCompiler)	paramPostype	func (c *CharCompiler) paramPostype(is IniSection, sc *StateControllerBase, id byte)
compiler.go	6279	(c *CharCompiler)	paramSpace	func (c *CharCompiler) paramSpace(is IniSection, sc *StateControllerBase, id byte)
compiler.go	6303	(c *CharCompiler)	paramProjection	func (c *CharCompiler) paramProjection(is IniSection, sc *StateControllerBase, key string, id byte)
compiler.go	6323	(c *CharCompiler)	paramSaveData	func (c *CharCompiler) paramSaveData(is IniSection, sc *StateControllerBase, id byte)
compiler.go	6345	(c *CharCompiler)	paramTrans	func (c *CharCompiler) paramTrans(is IniSection, sc *StateControllerBase, prefix string, id byte)
compiler.go	6457	(c *CharCompiler)	paramClsnType	func (c *CharCompiler) paramClsnType(is IniSection, sc *StateControllerBase, paramName string, id byte)
compiler.go	6480	(c *CharCompiler)	paramStringList	func (c *CharCompiler) paramStringList(is IniSection, sc *StateControllerBase, paramName string, opcode byte)
compiler.go	6507	(c *CharCompiler)	stateDef	func (c *CharCompiler) stateDef(is IniSection, sbc *StateBytecode)
compiler.go	6642		cnsStringArray	func cnsStringArray(arg string)
compiler.go	6729	(c *CharCompiler)	stateCompileCNS	func (c *CharCompiler) stateCompileCNS(states map[int32]StateBytecode, filename, filetext string, negoverride bool, constants map[string]float32)
compiler.go	7052	(c *CharCompiler)	wrongClosureToken	func (c *CharCompiler) wrongClosureToken()
compiler.go	7059	(c *CharCompiler)	nextLine	func (c *CharCompiler) nextLine()
compiler.go	7068	(c *CharCompiler)	scan	func (c *CharCompiler) scan(line *string)
compiler.go	7085	(c *CharCompiler)	needToken	func (c *CharCompiler) needToken(t string)
compiler.go	7095	(c *CharCompiler)	readString	func (c *CharCompiler) readString(line *string)
compiler.go	7105	(c *CharCompiler)	readSentenceLine	func (c *CharCompiler) readSentenceLine(line *string)
compiler.go	7140	(c *CharCompiler)	readSentence	func (c *CharCompiler) readSentence(line *string)
compiler.go	7160	(c *CharCompiler)	statementEnd	func (c *CharCompiler) statementEnd(line *string)
compiler.go	7169	(c *CharCompiler)	readKeyValue	func (c *CharCompiler) readKeyValue(is IniSection, end string, line *string)
compiler.go	7202	(c *CharCompiler)	varNameCheck	func (c *CharCompiler) varNameCheck(nm string)
compiler.go	7214	(c *CharCompiler)	varNames	func (c *CharCompiler) varNames(end string, line *string)
compiler.go	7246	(c *CharCompiler)	inclNumVars	func (c *CharCompiler) inclNumVars(numVars *int32)
compiler.go	7254	(c *CharCompiler)	scanI32	func (c *CharCompiler) scanI32(line *string)
compiler.go	7266	(c *CharCompiler)	scanStateDef	func (c *CharCompiler) scanStateDef(line *string, constants map[string]float32)
compiler.go	7610	(c *CharCompiler)	callFunc	func (c *CharCompiler) callFunc(line *string, root bool, ctrls *[]StateController, ret []uint8)
compiler.go	7900	(c *CharCompiler)	stateCompileZSS	func (c *CharCompiler) stateCompileZSS(states map[int32]StateBytecode, filename, filetext string, constants map[string]float32)
compiler.go	8060	(c *CharCompiler)	Compile	func (c *CharCompiler) Compile(pn int, def string, constants map[string]float32)
compiler.go	8320	(c *CharCompiler)	charWarn	func (c *CharCompiler) charWarn()
compiler_functions.go	14	(c *CharCompiler)	hitBySub	func (c *CharCompiler) hitBySub(is IniSection, sc *StateControllerBase, sctrlName string)
compiler_functions.go	112	(c *CharCompiler)	hitBy	func (c *CharCompiler) hitBy(is IniSection, sc *StateControllerBase)
compiler_functions.go	122	(c *CharCompiler)	notHitBy	func (c *CharCompiler) notHitBy(is IniSection, sc *StateControllerBase)
compiler_functions.go	132	(c *CharCompiler)	assertSpecial	func (c *CharCompiler) assertSpecial(is IniSection, sc *StateControllerBase)
compiler_functions.go	357	(c *CharCompiler)	playSnd	func (c *CharCompiler) playSnd(is IniSection, sc *StateControllerBase)
compiler_functions.go	473	(c *CharCompiler)	changeState	func (c *CharCompiler) changeState(is IniSection, sc *StateControllerBase)
compiler_functions.go	480	(c *CharCompiler)	selfState	func (c *CharCompiler) selfState(is IniSection, sc *StateControllerBase)
compiler_functions.go	487	(c *CharCompiler)	tagIn	func (c *CharCompiler) tagIn(is IniSection, sc *StateControllerBase)
compiler_functions.go	526	(c *CharCompiler)	tagOut	func (c *CharCompiler) tagOut(is IniSection, sc *StateControllerBase)
compiler_functions.go	556	(c *CharCompiler)	destroySelf	func (c *CharCompiler) destroySelf(is IniSection, sc *StateControllerBase)
compiler_functions.go	615	(c *CharCompiler)	changeAnim	func (c *CharCompiler) changeAnim(is IniSection, sc *StateControllerBase)
compiler_functions.go	622	(c *CharCompiler)	changeAnim2	func (c *CharCompiler) changeAnim2(is IniSection, sc *StateControllerBase)
compiler_functions.go	629	(c *CharCompiler)	helper	func (c *CharCompiler) helper(is IniSection, sc *StateControllerBase)
compiler_functions.go	840	(c *CharCompiler)	ctrlSet	func (c *CharCompiler) ctrlSet(is IniSection, sc *StateControllerBase)
compiler_functions.go	851	(c *CharCompiler)	explodSub	func (c *CharCompiler) explodSub(is IniSection, sc *StateControllerBase)
compiler_functions.go	1114	(c *CharCompiler)	explod	func (c *CharCompiler) explod(is IniSection, sc *StateControllerBase)
compiler_functions.go	1128	(c *CharCompiler)	modifyExplod	func (c *CharCompiler) modifyExplod(is IniSection, sc *StateControllerBase)
compiler_functions.go	1151	(c *CharCompiler)	gameMakeAnim	func (c *CharCompiler) gameMakeAnim(is IniSection, sc *StateControllerBase)
compiler_functions.go	1204	(c *CharCompiler)	posSet	func (c *CharCompiler) posSet(is IniSection, sc *StateControllerBase)
compiler_functions.go	1215	(c *CharCompiler)	posAdd	func (c *CharCompiler) posAdd(is IniSection, sc *StateControllerBase)
compiler_functions.go	1226	(c *CharCompiler)	velSet	func (c *CharCompiler) velSet(is IniSection, sc *StateControllerBase)
compiler_functions.go	1237	(c *CharCompiler)	velAdd	func (c *CharCompiler) velAdd(is IniSection, sc *StateControllerBase)
compiler_functions.go	1248	(c *CharCompiler)	velMul	func (c *CharCompiler) velMul(is IniSection, sc *StateControllerBase)
compiler_functions.go	1259	(c *CharCompiler)	modifyShadow	func (c *CharCompiler) modifyShadow(is IniSection, sc *StateControllerBase)
compiler_functions.go	1341	(c *CharCompiler)	modifyReflection	func (c *CharCompiler) modifyReflection(is IniSection, sc *StateControllerBase)
compiler_functions.go	1526	(c *CharCompiler)	palFX	func (c *CharCompiler) palFX(is IniSection, sc *StateControllerBase)
compiler_functions.go	1537	(c *CharCompiler)	allPalFX	func (c *CharCompiler) allPalFX(is IniSection, sc *StateControllerBase)
compiler_functions.go	1544	(c *CharCompiler)	bgPalFX	func (c *CharCompiler) bgPalFX(is IniSection, sc *StateControllerBase)
compiler_functions.go	1562	(c *CharCompiler)	afterImageSub	func (c *CharCompiler) afterImageSub(is IniSection, sc *StateControllerBase, prefix string)
compiler_functions.go	1629	(c *CharCompiler)	afterImage	func (c *CharCompiler) afterImage(is IniSection, sc *StateControllerBase)
compiler_functions.go	1636	(c *CharCompiler)	afterImageTime	func (c *CharCompiler) afterImageTime(is IniSection, sc *StateControllerBase)
compiler_functions.go	1665	(c *CharCompiler)	parseHitFlag	func (c *CharCompiler) parseHitFlag(sc *StateControllerBase, id byte, data string)
compiler_functions.go	1693	(c *CharCompiler)	hitDefSub	func (c *CharCompiler) hitDefSub(is IniSection, sc *StateControllerBase)
compiler_functions.go	2254	(c *CharCompiler)	hitDef	func (c *CharCompiler) hitDef(is IniSection, sc *StateControllerBase)
compiler_functions.go	2265	(c *CharCompiler)	modifyHitDef	func (c *CharCompiler) modifyHitDef(is IniSection, sc *StateControllerBase)
compiler_functions.go	2276	(c *CharCompiler)	reversalDef	func (c *CharCompiler) reversalDef(is IniSection, sc *StateControllerBase)
compiler_functions.go	2310	(c *CharCompiler)	modifyReversalDef	func (c *CharCompiler) modifyReversalDef(is IniSection, sc *StateControllerBase)
compiler_functions.go	2342	(c *CharCompiler)	projectileSub	func (c *CharCompiler) projectileSub(is IniSection, sc *StateControllerBase)
compiler_functions.go	2520	(c *CharCompiler)	projectile	func (c *CharCompiler) projectile(is IniSection, sc *StateControllerBase)
compiler_functions.go	2530	(c *CharCompiler)	modifyProjectile	func (c *CharCompiler) modifyProjectile(is IniSection, sc *StateControllerBase)
compiler_functions.go	2553	(c *CharCompiler)	width	func (c *CharCompiler) width(is IniSection, sc *StateControllerBase)
compiler_functions.go	2589	(c *CharCompiler)	sprPriority	func (c *CharCompiler) sprPriority(is IniSection, sc *StateControllerBase)
compiler_functions.go	2606	(c *CharCompiler)	varSetOlderSub	func (c *CharCompiler) varSetOlderSub(is IniSection, sc *StateControllerBase, alreadyAssigned func()
compiler_functions.go	2676	(c *CharCompiler)	varSetNewerSub	func (c *CharCompiler) varSetNewerSub(name string)
